Genome,sample,read_count,num_seqs,rel_abun,MAG,taxa,prophage,time,plot
12C16O_168h_50_P13_coass_bin.8,12C16O_72h_100_P08,99955,74567881,0.0013404564895708,12C16O_168h_50_P13_coass_bin_8,Actinobacteria,False,72,8
H2-18-all-fractions_metab_91.Actinobacteria_71_22,12C16O_72h_100_P08,45579,74567881,0.0006112417221564,H2_18_all_fractions_metab_91_Actinobacteria_71_22,Actinobacteria,False,72,8
12C16O_48h_100_unf_bin.14,12C16O_72h_100_P08,33809,74567881,0.0004533989640928,12C16O_48h_100_unf_bin_14,Actinobacteria,False,72,8
H2-16-all-fractions_metab_conc_97.Actinobacteria_72_48,12C16O_72h_100_P08,98985,74567881,0.0013274482078953,H2_16_all_fractions_metab_conc_97_Actinobacteria_72_48,Actinobacteria,False,72,8
12C16O_168h_50_P10_coass_bin.19,12C16O_72h_100_P08,19088,74567881,0.0002559815264161,12C16O_168h_50_P10_coass_bin_19,Alphaproteobacteria,False,72,8
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,12C16O_72h_100_P08,195033,74567881,0.0026155094845728,H1_18_all_fractions_metab_conc_37_Gemmatimonadetes_69_16,Gemmatimonadetes,False,72,8
H2-16-all-fractions_metab_conc_19.Actinobacteria_69_35,12C16O_72h_100_P08,65375,74567881,0.0008767179531358,H2_16_all_fractions_metab_conc_19_Actinobacteria_69_35,Actinobacteria,False,72,8
H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16,12C16O_72h_100_P08,134914,74567881,0.0018092776432791,H1_16_all_fractions_metab_conc_2_Bradyrhizobium_62_16,Alphaproteobacteria,False,72,8
12C16O_24h_100_unf_bin.50,12C16O_72h_100_P08,40663,74567881,0.0005453152142006,12C16O_24h_100_unf_bin_50,Actinobacteria,False,72,8
12C16O_24h_100_unf_bin.47,12C16O_72h_100_P08,170130,74567881,0.0022815453211014,12C16O_24h_100_unf_bin_47,Alphaproteobacteria,False,72,8
12C16O_48h_100_P08_coass_bin.8,12C16O_72h_100_P08,62990,74567881,0.0008447336729335,12C16O_48h_100_P08_coass_bin_8,Actinobacteria,False,72,8
H2-16-all-fractions_metab_conc_25.Burkholderiales_70_14,12C16O_72h_100_P08,168606,74567881,0.0022611075672111,H2_16_all_fractions_metab_conc_25_Burkholderiales_70_14,Betaproteobacteria,False,72,8
12C16O_24h_100_unf_bin.18,12C16O_72h_100_P08,38979,74567881,0.0005227317643638,12C16O_24h_100_unf_bin_18,Actinobacteria,False,72,8
12C16O_48h_50_unf_bin.40,12C16O_72h_100_P08,122922,74567881,0.0016484577320897,12C16O_48h_50_unf_bin_40,Actinobacteria,False,72,8
12C16O_0h_50_unf_bin.25,12C16O_72h_100_P08,129411,74567881,0.0017354791133195,12C16O_0h_50_unf_bin_25,Actinobacteria,False,72,8
12C16O_48h_50_unf_bin.41,12C16O_72h_100_P08,95994,74567881,0.0012873371042956,12C16O_48h_50_unf_bin_41,Actinobacteria,False,72,8
H2-16-all-fractions_metab_conc_77.Actinobacteria_71_48,12C16O_72h_100_P08,166207,74567881,0.0022289355386134,H2_16_all_fractions_metab_conc_77_Actinobacteria_71_48,Actinobacteria,False,72,8
12C16O_0h_100_P08_coass_bin.20,12C16O_72h_100_P08,27970,74567881,0.0003750944726456,12C16O_0h_100_P08_coass_bin_20,Thaumarchaeota,False,72,8
12C16O_24h_100_P08_coass_bin.11,12C16O_72h_100_P08,46162,74567881,0.0006190601017615,12C16O_24h_100_P08_coass_bin_11,Actinobacteria,False,72,8
12C16O_0h_100_P08_coass_bin.18,12C16O_72h_100_P08,84075,74567881,0.0011274961668818,12C16O_0h_100_P08_coass_bin_18,Actinobacteria,False,72,8
12C16O_48h_50_P10_coass_bin.29,12C16O_72h_100_P08,99398,74567881,0.0013329867855571,12C16O_48h_50_P10_coass_bin_29,Gemmatimonadetes,False,72,8
12C16O_72h_100_P16_coass_bin.5,12C16O_72h_100_P08,110881,74567881,0.0014869807015167,12C16O_72h_100_P16_coass_bin_5,Acidobacteria,False,72,8
12C16O_168h_50_unf_bin.10,12C16O_72h_100_P08,39699,74567881,0.000532387396123,12C16O_168h_50_unf_bin_10,Actinobacteria,False,72,8
H1-18-all-fractions_metab_69.Sphingomonadales_65_37,12C16O_72h_100_P08,63157,74567881,0.0008469732430776,H1_18_all_fractions_metab_69_Sphingomonadales_65_37,Alphaproteobacteria,True,72,8
12C16O_168h_50_P10_coass_bin.31,12C16O_72h_100_P08,169328,74567881,0.0022707900201696,12C16O_168h_50_P10_coass_bin_31,Actinobacteria,False,72,8
H2-16-all-fractions_metab_conc_5.Streptomyces_sviceus_71_22,12C16O_72h_100_P08,183832,74567881,0.0024652973577189,H2_16_all_fractions_metab_conc_5_Streptomyces_sviceus_71_22,Actinobacteria,True,72,8
H1-16-all-fractions_metab_conc_57.Solirubrobacterales_72_43,12C16O_72h_100_P08,76127,74567881,0.0010209087207399,H1_16_all_fractions_metab_conc_57_Solirubrobacterales_72_43,Actinobacteria,False,72,8
12C16O_24h_100_P14_coass_bin.12,12C16O_72h_100_P08,75067,74567881,0.0010066934850944,12C16O_24h_100_P14_coass_bin_12,Deltaproteobacteria,False,72,8
H1-16-all-fractions_metab_conc_37.Actinobacteria_70_13,12C16O_72h_100_P08,28613,74567881,0.0003837174882306,H1_16_all_fractions_metab_conc_37_Actinobacteria_70_13,Actinobacteria,False,72,8
12C16O_48h_50_P10_coass_bin.9,12C16O_72h_100_P08,72500,74567881,0.0009722684757529,12C16O_48h_50_P10_coass_bin_9,Actinobacteria,False,72,8
12C16O_24h_100_unf_Bacillus_megabin_40_7,12C16O_72h_100_P08,55113,74567881,0.0007390983793679,12C16O_24h_100_unf_Bacillus_megabin_40_7,Firmicutes,False,72,8
H3-18-all-fractions_metab_conc_75.Burkholderiales_69_10,12C16O_72h_100_P08,243536,74567881,0.0032659638001514,H3_18_all_fractions_metab_conc_75_Burkholderiales_69_10,Betaproteobacteria,False,72,8
12C16O_48h_50_unf_bin.44,12C16O_72h_100_P08,24224,74567881,0.0003248583662984,12C16O_48h_50_unf_bin_44,Alphaproteobacteria,False,72,8
12C16O_0h_50_P13_coass_bin.12,12C16O_72h_100_P08,121881,74567881,0.0016344972978379,12C16O_0h_50_P13_coass_bin_12,Betaproteobacteria,False,72,8
12C16O_168h_50_P13_coass_bin.23,12C16O_72h_100_P08,58083,74567881,0.0007789278603746,12C16O_168h_50_P13_coass_bin_23,Chloroflexi,False,72,8
12C18O_72h_100_P08_coass_bin.5,12C16O_72h_100_P08,41094,74567881,0.0005510951826564,12C18O_72h_100_P08_coass_bin_5,Actinobacteria,False,72,8
12C16O_168h_50_P10_coass_bin.1,12C16O_72h_100_P08,35791,74567881,0.00047997877263,12C16O_168h_50_P10_coass_bin_1,Gammaproteobacteria,False,72,8
H3-18-all-fractions_metab_conc_100.Actinobacteria_71_31,12C16O_72h_100_P08,145726,74567881,0.0019542730468631,H3_18_all_fractions_metab_conc_100_Actinobacteria_71_31,Actinobacteria,False,72,8
12C16O_0h_50_P10_coass_bin.14,12C16O_72h_100_P08,23279,74567881,0.0003121853496145,12C16O_0h_50_P10_coass_bin_14,Thaumarchaeota,False,72,8
12C16O_48h_50_P10_coass_bin.39,12C16O_72h_100_P08,33024,74567881,0.0004428716433554,12C16O_48h_50_P10_coass_bin_39,Alphaproteobacteria,False,72,8
12C16O_0h_50_P13_coass_bin.10,12C16O_72h_100_P08,92648,74567881,0.0012424652378146,12C16O_0h_50_P13_coass_bin_10,Actinobacteria,False,72,8
H2-16-all-fractions_metab_75.Sphingomonadales_65_38,12C16O_72h_100_P08,40450,74567881,0.0005424587564718,H2_16_all_fractions_metab_75_Sphingomonadales_65_38,Alphaproteobacteria,False,72,8
H2-16-all-fractions_metab_conc_101.Burkholderiales_63_22,12C16O_72h_100_P08,84962,74567881,0.0011393913687851,H2_16_all_fractions_metab_conc_101_Burkholderiales_63_22,Betaproteobacteria,False,72,8
H1-18-all-fractions_metab_conc_103.Sphingomonadales_66_15,12C16O_72h_100_P08,36868,74567881,0.0004944219884698,H1_18_all_fractions_metab_conc_103_Sphingomonadales_66_15,Alphaproteobacteria,False,72,8
12C16O_168h_100_P08_coass_bin.31,12C16O_72h_100_P08,210929,74567881,0.0028286843768565,12C16O_168h_100_P08_coass_bin_31,Gemmatimonadetes,False,72,8
12C18O_168h_50_P09_coass_bin.3,12C16O_72h_100_P08,24435,74567881,0.0003276880028279,12C18O_168h_50_P09_coass_bin_3,Gemmatimonadetes,False,72,8
12C16O_0h_50_unf_bin.34,12C16O_72h_100_P08,101177,74567881,0.0013568442423622,12C16O_0h_50_unf_bin_34,Actinobacteria,False,72,8
12C18O_168h_50_P13_coass_bin.21,12C16O_72h_100_P08,19949,74567881,0.0002675280527282,12C18O_168h_50_P13_coass_bin_21,Acidobacteria,False,72,8
12C16O_168h_100_P14_coass_bin.3,12C16O_72h_100_P08,114924,74567881,0.0015411997559646,12C16O_168h_100_P14_coass_bin_3,Actinobacteria,False,72,8
H3-16-all-fractions_metab_conc_83.Actinobacteria_70_0,12C16O_72h_100_P08,237085,74567881,0.0031794520217089,H3_16_all_fractions_metab_conc_83_Actinobacteria_70_0,Actinobacteria,False,72,8
12C16O_168h_100_P08_coass_bin.27,12C16O_72h_100_P08,259767,74567881,0.0034836312433231,12C16O_168h_100_P08_coass_bin_27,Actinobacteria,False,72,8
12C16O_168h_100_unf_bin.12,12C16O_72h_100_P08,124154,74567881,0.0016649795908777,12C16O_168h_100_unf_bin_12,Acidobacteria,False,72,8
12C16O_168h_50_P09_coass_bin.26,12C16O_72h_100_P14,134151,83444605,0.0016076653487664,12C16O_168h_50_P09_coass_bin_26,Deltaproteobacteria,False,72,14
12C16O_24h_100_P16_coass_bin.6,12C16O_72h_100_P14,82628,83444605,0.0009902138071119,12C16O_24h_100_P16_coass_bin_6,Actinobacteria,False,72,14
12C18O_168h_50_P13_coass_bin.5,12C16O_72h_100_P14,97195,83444605,0.0011647847095687,12C18O_168h_50_P13_coass_bin_5,Actinobacteria,False,72,14
H1-18-all-fractions_metab_conc_71.Actinobacteria_71_26,12C16O_72h_100_P14,66886,83444605,0.0008015617067154,H1_18_all_fractions_metab_conc_71_Actinobacteria_71_26,Actinobacteria,False,72,14
H3-18-all-fractions_metab_conc_4.Bradyrhizobium_62_18,12C16O_72h_100_P14,81320,83444605,0.0009745387374054,H3_18_all_fractions_metab_conc_4_Bradyrhizobium_62_18,Alphaproteobacteria,False,72,14
12C18O_48h_100_P16_coass_bin.34,12C16O_72h_100_P14,71411,83444605,0.0008557892987809,12C18O_48h_100_P16_coass_bin_34,Acidobacteria,False,72,14
12C16O_48h_50_P10_coass_bin.41,12C16O_72h_100_P14,25765,83444605,0.0003087677148211,12C16O_48h_50_P10_coass_bin_41,Gemmatimonadetes,False,72,14
12C16O_48h_100_P14_coass_bin.1,12C16O_72h_100_P14,47147,83444605,0.0005650095653278,12C16O_48h_100_P14_coass_bin_1,Actinobacteria,False,72,14
H3-16-all-fractions_metab_conc_118.Mycobacterium_smegmatis_66_0,12C16O_72h_100_P14,171543,83444605,0.0020557710111995,H3_16_all_fractions_metab_conc_118_Mycobacterium_smegmatis_66_0,Actinobacteria,False,72,14
H2-18-all-fractions_metab_36.Geodermatophilales_73_36,12C16O_72h_100_P14,548078,83444605,0.0065681657909459,H2_18_all_fractions_metab_36_Geodermatophilales_73_36,Actinobacteria,True,72,14
12C16O_0h_100_P08_coass_bin.5,12C16O_72h_100_P14,102964,83444605,0.0012339203954527,12C16O_0h_100_P08_coass_bin_5,Alphaproteobacteria,False,72,14
12C16O_24h_100_unf_bin.5,12C16O_72h_100_P14,295380,83444605,0.0035398334020515,12C16O_24h_100_unf_bin_5,Alphaproteobacteria,False,72,14
12C18O_168h_50_P13_coass_bin.4,12C16O_72h_100_P14,41266,83444605,0.0004945316716401,12C18O_168h_50_P13_coass_bin_4,Chloroflexi,False,72,14
12C16O_168h_50_unf_bin.52,12C16O_72h_100_P14,45487,83444605,0.0005451161282386,12C16O_168h_50_unf_bin_52,Gammaproteobacteria,False,72,14
12C16O_72h_100_unf_bin.14,12C16O_72h_100_P14,21836,83444605,0.0002616825857106,12C16O_72h_100_unf_bin_14,Actinobacteria,False,72,14
H1-18-all-fractions_conc_108.Bacteria_69_11,12C16O_72h_100_P14,86724,83444605,0.0010393002639295,H1_18_all_fractions_conc_108_Bacteria_69_11,Acidobacteria,True,72,14
12C16O_24h_100_P08_coass_bin.7,12C16O_72h_100_P14,66425,83444605,0.0007960370835238,12C16O_24h_100_P08_coass_bin_7,Actinobacteria,False,72,14
12C16O_168h_50_unf_bin.22,12C16O_72h_100_P14,79127,83444605,0.0009482578292509,12C16O_168h_50_unf_bin_22,Betaproteobacteria,False,72,14
12C16O_168h_50_P09_coass_bin.27,12C16O_72h_100_P14,93151,83444605,0.0011163214206598,12C16O_168h_50_P09_coass_bin_27,Actinobacteria,False,72,14
12C16O_168h_50_P09_coass_bin.9,12C16O_72h_100_P14,136244,83444605,0.0016327478570963,12C16O_168h_50_P09_coass_bin_9,Alphaproteobacteria,True,72,14
12C16O_168h_50_P10_coass_bin.16,12C16O_72h_100_P14,15058,83444605,0.0001804550455958,12C16O_168h_50_P10_coass_bin_16,Thaumarchaeota,False,72,14
H3-16-all-fractions_metab_conc_38.Bacteria_65_0,12C16O_72h_100_P14,45047,83444605,0.0005398431690101,H3_16_all_fractions_metab_conc_38_Bacteria_65_0,Acidobacteria,False,72,14
12C16O_72h_100_P16_coass_bin.33,12C16O_72h_100_P14,209811,83444605,0.0025143746560967,12C16O_72h_100_P16_coass_bin_33,Chloroflexi,False,72,14
H1-18-all-fractions_conc_122.Actinobacteria_70_12,12C16O_72h_100_P14,106214,83444605,0.0012728683897538,H1_18_all_fractions_conc_122_Actinobacteria_70_12,Actinobacteria,False,72,14
12C16O_48h_50_P10_coass_bin.25,12C16O_72h_100_P14,133626,83444605,0.0016013737496869,12C16O_48h_50_P10_coass_bin_25,Actinobacteria,False,72,14
H1-18-all-fractions_metab_conc_17.Bacteria_55_30,12C16O_72h_100_P14,26776,83444605,0.0003208835370483,H1_18_all_fractions_metab_conc_17_Bacteria_55_30,Verrucomicrobia,False,72,14
12C16O_48h_50_P10_coass_bin.43,12C16O_72h_100_P14,41337,83444605,0.0004953825355156,12C16O_48h_50_P10_coass_bin_43,Actinobacteria,False,72,14
12C18O_48h_100_P08_coass_bin.19,12C16O_72h_100_P14,36232,83444605,0.0004342042244672,12C18O_48h_100_P08_coass_bin_19,Actinobacteria,True,72,14
12C16O_24h_100_unf_bin.14,12C16O_72h_100_P14,35963,83444605,0.0004309805289389,12C16O_24h_100_unf_bin_14,Actinobacteria,False,72,14
12C16O_168h_100_unf_bin.19,12C16O_72h_100_P14,76221,83444605,0.0009134323303465,12C16O_168h_100_unf_bin_19,Actinobacteria,False,72,14
H1-16-all-fractions_metab_conc_1.Actinobacteria_71_32,12C16O_72h_100_P14,136017,83444605,0.0016300274894943,H1_16_all_fractions_metab_conc_1_Actinobacteria_71_32,Actinobacteria,False,72,14
12C16O_24h_100_unf_Bacillales_marker_41_19,12C16O_72h_100_P14,2307,83444605,2.764708395467868e-05,12C16O_24h_100_unf_Bacillales_marker_41_19,Firmicutes,False,72,14
12C16O_72h_100_P14_coass_bin.22,12C16O_72h_100_P14,190263,83444605,0.002280111458374,12C16O_72h_100_P14_coass_bin_22,Actinobacteria,False,72,14
12C18O_168h_50_P09_coass_bin.21,12C16O_72h_100_P14,171932,83444605,0.0020604327865174,12C18O_168h_50_P09_coass_bin_21,Alphaproteobacteria,False,72,14
12C18O_48h_100_P08_coass_bin.32,12C16O_72h_100_P14,73010,83444605,0.000874951711977,12C18O_48h_100_P08_coass_bin_32,Deltaproteobacteria,False,72,14
12C16O_24h_100_P16_coass_bin.18,12C16O_72h_100_P14,65292,83444605,0.0007824592135105,12C16O_24h_100_P16_coass_bin_18,Alphaproteobacteria,False,72,14
12C16O_0h_50_P09_coass_bin.5,12C16O_72h_100_P14,32877,83444605,0.0003939979103502,12C16O_0h_50_P09_coass_bin_5,Chloroflexi,False,72,14
12C16O_168h_100_P16_coass_bin.28,12C16O_72h_100_P14,101444,83444605,0.001215704718118,12C16O_168h_100_P16_coass_bin_28,Acidobacteria,False,72,14
H1-18-all-fractions_metab_conc_19.Rhizobiales_64_12,12C16O_72h_100_P14,28808,83444605,0.0003452350214852,H1_18_all_fractions_metab_conc_19_Rhizobiales_64_12,Alphaproteobacteria,False,72,14
12C16O_0h_100_P16_coass_bin.2,12C16O_72h_100_P14,30720,83444605,0.0003681484261325,12C16O_0h_100_P16_coass_bin_2,Chloroflexi,False,72,14
12C18O_48h_100_P08_coass_bin.1,12C16O_72h_100_P14,423047,83444605,0.0050697945061876,12C18O_48h_100_P08_coass_bin_1,Actinobacteria,True,72,14
12C18O_168h_50_P10_coass_bin.12,12C16O_72h_100_P14,68736,83444605,0.0008237321034715,12C18O_168h_50_P10_coass_bin_12,Verrucomicrobia,False,72,14
12C16O_0h_50_P09_coass_bin.29,12C16O_72h_100_P14,67356,83444605,0.0008071941858913,12C16O_0h_50_P09_coass_bin_29,Gemmatimonadetes,False,72,14
H1-18-all-fractions_conc_3.Bacteria_68_14,12C16O_72h_100_P14,64359,83444605,0.0007712781431465,H1_18_all_fractions_conc_3_Bacteria_68_14,Gemmatimonadetes,False,72,14
12C16O_48h_50_P13_coass_bin.24,12C16O_72h_100_P14,46700,83444605,0.0005596527181116,12C16O_48h_50_P13_coass_bin_24,Actinobacteria,False,72,14
H1-16-all-fractions_metab_conc_65.Bacteria_66_15,12C16O_72h_100_P14,153627,83444605,0.0018410656986152,H1_16_all_fractions_metab_conc_65_Bacteria_66_15,Acidobacteria,False,72,14
12C16O_24h_100_P14_coass_bin.30,12C16O_72h_100_P14,96635,83444605,0.0011580736705506,12C16O_24h_100_P14_coass_bin_30,Chloroflexi,False,72,14
12C16O_168h_100_P08_coass_bin.11,12C16O_72h_100_P14,209212,83444605,0.002507196241147,12C16O_168h_100_P08_coass_bin_11,Actinobacteria,False,72,14
12C16O_48h_100_P14_coass_bin.6,12C16O_72h_100_P14,69738,83444605,0.0008357400697145,12C16O_48h_100_P14_coass_bin_6,Alphaproteobacteria,False,72,14
12C16O_48h_50_unf_bin.39,12C16O_72h_100_P14,23162,83444605,0.0002775733673854,12C16O_48h_50_unf_bin_39,Actinobacteria,False,72,14
12C18O_72h_100_P08_coass_bin.19,12C16O_72h_100_P14,46140,83444605,0.0005529416790935,12C18O_72h_100_P08_coass_bin_19,Alphaproteobacteria,False,72,14
12C16O_48h_50_P09_coass_bin.4,12C16O_72h_100_P14,26965,83444605,0.0003231485127169,12C16O_48h_50_P09_coass_bin_4,Gemmatimonadetes,False,72,14
12C16O_48h_50_P13_coass_bin.32,12C16O_72h_100_P14,49356,83444605,0.0005914822174543,12C16O_48h_50_P13_coass_bin_32,Chloroflexi,False,72,14
12C16O_48h_50_P10_coass_bin.36,12C16O_72h_100_P14,177021,83444605,0.0021214193535939,12C16O_48h_50_P10_coass_bin_36,Alphaproteobacteria,True,72,14
12C16O_48h_100_unf_bin.25,12C16O_72h_100_P14,39868,83444605,0.0004777780420915,12C16O_48h_100_unf_bin_25,Alphaproteobacteria,False,72,14
12C16O_0h_100_P16_coass_bin.1,12C16O_72h_100_P14,65924,83444605,0.0007900331004023,12C16O_0h_100_P16_coass_bin_1,Alphaproteobacteria,False,72,14
H1-16-all-fractions_metab_conc_21.Actinobacteria_69_13,12C16O_72h_100_P14,195162,83444605,0.0023388210657837,H1_16_all_fractions_metab_conc_21_Actinobacteria_69_13,Actinobacteria,False,72,14
12C16O_0h_100_P14_coass_bin.15,12C16O_72h_100_P14,56729,83444605,0.0006798402365257,12C16O_0h_100_P14_coass_bin_15,Alphaproteobacteria,False,72,14
H2-16-all-fractions_metab_conc_42.Caulobacterales_70_17,12C16O_72h_100_P14,78929,83444605,0.0009458849975981,H2_16_all_fractions_metab_conc_42_Caulobacterales_70_17,Alphaproteobacteria,False,72,14
H2-16-all-fractions_metab_114.Bacteria_70_8,12C16O_72h_100_P14,113694,83444605,0.0013625086966377,H2_16_all_fractions_metab_114_Bacteria_70_8,Gemmatimonadetes,False,72,14
H1-18-all-fractions_metab_conc_61.Actinobacteria_70_18,12C16O_72h_100_P14,55033,83444605,0.0006595153754997,H1_18_all_fractions_metab_conc_61_Actinobacteria_70_18,Actinobacteria,False,72,14
12C16O_0h_50_unf_bin.17,12C16O_72h_100_P14,30496,83444605,0.0003654640105253,12C16O_0h_50_unf_bin_17,Actinobacteria,False,72,14
12C16O_168h_50_unf_bin.57,12C16O_72h_100_P14,66104,83444605,0.0007921902200867,12C16O_168h_50_unf_bin_57,Actinobacteria,False,72,14
12C16O_0h_50_P10_coass_bin.6,12C16O_72h_100_P14,49850,83444605,0.000597402312588,12C16O_0h_50_P10_coass_bin_6,Gemmatimonadetes,False,72,14
12C16O_168h_50_P10_coass_bin.11,12C16O_72h_100_P14,44514,83444605,0.0005334556979447,12C16O_168h_50_P10_coass_bin_11,Gemmatimonadetes,False,72,14
12C16O_0h_50_P10_coass_bin.20,12C16O_72h_100_P14,41561,83444605,0.0004980669511228,12C16O_0h_50_P10_coass_bin_20,Gammaproteobacteria,False,72,14
12C16O_0h_100_P08_coass_bin.13,12C16O_72h_100_P14,106507,83444605,0.0012763797012401,12C16O_0h_100_P08_coass_bin_13,Acidobacteria,False,72,14
12C16O_72h_100_unf_bin.11,12C16O_72h_100_P14,244085,83444605,0.0029251142119972,12C16O_72h_100_unf_bin_11,Actinobacteria,False,72,14
H3-16-all-fractions_metab_67.RIF_CHLX_70_0,12C16O_72h_100_P14,38808,83444605,0.0004650750039502,H3_16_all_fractions_metab_67_RIF_CHLX_70_0,Chloroflexi,False,72,14
12C16O_0h_50_P09_coass_bin.13,12C16O_72h_100_P14,378239,83444605,0.0045328155127584,12C16O_0h_50_P09_coass_bin_13,Actinobacteria,False,72,14
H1-18-all-fractions_metab_conc_36.Alphaproteobacteria_64_14,12C16O_72h_100_P14,41824,83444605,0.0005012187426616,H1_18_all_fractions_metab_conc_36_Alphaproteobacteria_64_14,Alphaproteobacteria,False,72,14
H1-18-all-fractions_metab_maxb_101.Bacteria_63_9,12C16O_72h_100_P14,39645,83444605,0.0004751056104825,H1_18_all_fractions_metab_maxb_101_Bacteria_63_9,Chloroflexi,False,72,14
12C16O_0h_50_P10_coass_bin.29,12C16O_72h_100_P14,75153,83444605,0.0009006334202193,12C16O_0h_50_P10_coass_bin_29,Alphaproteobacteria,False,72,14
12C16O_168h_100_P14_coass_bin.7,12C16O_72h_100_P14,52911,83444605,0.0006340853312206,12C16O_168h_100_P14_coass_bin_7,Actinobacteria,False,72,14
H2-16-all-fractions_metab_63.Actinobacteria_69_71,12C16O_72h_100_P14,63335,83444605,0.0007590065289421,H2_16_all_fractions_metab_63_Actinobacteria_69_71,Actinobacteria,True,72,14
12C16O_0h_100_P08_coass_bin.9,12C16O_72h_100_P14,54690,83444605,0.0006554048641011,12C16O_0h_100_P08_coass_bin_9,Alphaproteobacteria,False,72,14
H3-16-all-fractions_metab_76.Alphaproteobacteria_69_0,12C16O_72h_100_P14,129869,83444605,0.0015563498682748,H3_16_all_fractions_metab_76_Alphaproteobacteria_69_0,Alphaproteobacteria,False,72,14
12C16O_24h_100_P08_coass_bin.12,12C16O_72h_100_P14,138214,83444605,0.0016563563336419,12C16O_24h_100_P08_coass_bin_12,Chloroflexi,False,72,14
H3-16-all-fractions_metab_conc_126.Actinobacteria_70_0,12C16O_72h_100_P14,74353,83444605,0.0008910462216221,H3_16_all_fractions_metab_conc_126_Actinobacteria_70_0,Actinobacteria,False,72,14
12C16O_168h_100_P14_coass_bin.32,12C16O_72h_100_P14,40425,83444605,0.0004844531291148,12C16O_168h_100_P14_coass_bin_32,Actinobacteria,False,72,14
12C18O_168h_50_P10_coass_bin.6,12C16O_72h_100_P14,126048,83444605,0.001510559010975,12C18O_168h_50_P10_coass_bin_6,Actinobacteria,False,72,14
H3-16-all-fractions_metab_conc_98.Alphaproteobacteria_63_0,12C16O_72h_100_P14,62194,83444605,0.0007453327869429,H3_16_all_fractions_metab_conc_98_Alphaproteobacteria_63_0,Alphaproteobacteria,True,72,14
H1-16-all-fractions_metab_conc_6.Bacteria_69_19,12C16O_72h_100_P14,115686,83444605,0.0013863808211447,H1_16_all_fractions_metab_conc_6_Bacteria_69_19,Acidobacteria,False,72,14
12C18O_168h_50_P13_coass_bin.24,12C16O_72h_100_P14,99672,83444605,0.0011944690732252,12C18O_168h_50_P13_coass_bin_24,Betaproteobacteria,False,72,14
12C16O_168h_50_P10_coass_bin.36,12C16O_72h_100_P14,45350,83444605,0.0005434743204788,12C16O_168h_50_P10_coass_bin_36,Alphaproteobacteria,True,72,14
12C16O_168h_50_P13_coass_bin.8,12C16O_72h_100_P14,89749,83444605,0.0010755518586252,12C16O_168h_50_P13_coass_bin_8,Actinobacteria,False,72,14
H2-18-all-fractions_metab_91.Actinobacteria_71_22,12C16O_72h_100_P14,57290,83444605,0.000686563259542,H2_18_all_fractions_metab_91_Actinobacteria_71_22,Actinobacteria,False,72,14
12C16O_48h_100_unf_bin.14,12C16O_72h_100_P14,43307,83444605,0.0005189910120612,12C16O_48h_100_unf_bin_14,Actinobacteria,False,72,14
H2-16-all-fractions_metab_conc_97.Actinobacteria_72_48,12C16O_72h_100_P14,78496,83444605,0.0009406959263573,H2_16_all_fractions_metab_conc_97_Actinobacteria_72_48,Actinobacteria,False,72,14
12C16O_168h_50_P10_coass_bin.19,12C16O_72h_100_P14,25006,83444605,0.000299671860152,12C16O_168h_50_P10_coass_bin_19,Alphaproteobacteria,False,72,14
12C16O_0h_50_P10_coass_bin.28,12C16O_72h_100_P14,25375,83444605,0.0003040939555049,12C16O_0h_50_P10_coass_bin_28,Chloroflexi,False,72,14
H1-18-all-fractions_metab_conc_37.Gemmatimonadetes_69_16,12C16O_72h_100_P14,227247,83444605,0.0027233276495226,H1_18_all_fractions_metab_conc_37_Gemmatimonadetes_69_16,Gemmatimonadetes,False,72,14
H2-16-all-fractions_metab_conc_19.Actinobacteria_69_35,12C16O_72h_100_P14,59085,83444605,0.0007080745363945,H2_16_all_fractions_metab_conc_19_Actinobacteria_69_35,Actinobacteria,False,72,14
H1-16-all-fractions_metab_conc_2.Bradyrhizobium_62_16,12C16O_72h_100_P14,161689,83444605,0.0019376806924785,H1_16_all_fractions_metab_conc_2_Bradyrhizobium_62_16,Alphaproteobacteria,False,72,14
12C16O_24h_100_unf_bin.50,12C16O_72h_100_P14,44275,83444605,0.0005305915223638,12C16O_24h_100_unf_bin_50,Actinobacteria,False,72,14
12C16O_24h_100_unf_bin.47,12C16O_72h_100_P14,190539,83444605,0.0022834190418901,12C16O_24h_100_unf_bin_47,Alphaproteobacteria,False,72,14
12C16O_48h_100_P08_coass_bin.8,12C16O_72h_100_P14,52562,83444605,0.0006299029158326,12C16O_48h_100_P08_coass_bin_8,Actinobacteria,False,72,14
H2-16-all-fractions_metab_conc_25.Burkholderiales_70_14,12C16O_72h_100_P14,138910,83444605,0.0016646971964215,H2_16_all_fractions_metab_conc_25_Burkholderiales_70_14,Betaproteobacteria,False,72,14
12C16O_24h_100_unf_bin.18,12C16O_72h_100_P14,48897,83444605,0.0005859815622591,12C16O_24h_100_unf_bin_18,Actinobacteria,False,72,14
12C16O_48h_50_unf_bin.40,12C16O_72h_100_P14,147787,83444605,0.0017710791488556,12C16O_48h_50_unf_bin_40,Actinobacteria,False,72,14
12C16O_0h_50_unf_bin.25,12C16O_72h_100_P14,95592,83444605,0.0011455743603795,12C16O_0h_50_unf_bin_25,Actinobacteria,False,72,14
